Id,datetime,yr,mnth,hr,season,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,count
14185,19/08/2012,1,8,5,3,0,0,0,2,00.06,4.103472222,0.050694444,0.932638889,11
11103,12/04/2012,1,4,19,2,0,4,1,1,00.46,3.15625,00.31,2.072916667,433
14588,05/09/2012,1,9,0,3,0,3,1,1,0.05,0.484027778,0.051388889,1.761805556,37
10864,02/04/2012,1,4,19,2,0,1,1,1,00.05,3.366666667,00.27,1.761805556,494
14691,09/09/2012,1,9,7,3,0,0,0,1,00.54,3.577777778,0.050694444,1.140277778,70
8100,09/12/2011,0,12,3,4,0,5,1,1,00.22,1.89375,00.08,0,6
9508,06/02/2012,1,2,1,1,0,1,1,1,00.22,1.788888889,0.052083333,0.622222222,6
9487,05/02/2012,1,2,4,1,0,0,0,2,00.24,1.683333333,0.060416667,0.932638889,9
6160,19/09/2011,0,9,5,3,0,1,1,2,00.05,3.366666667,0.053472222,0.134722222,28
8075,08/12/2011,0,12,2,4,0,4,1,1,00.28,1.89375,0.045138889,1.554861111,4
14217,20/08/2012,1,8,13,3,0,1,1,1,00.07,4.524305556,00.58,0.932638889,291
7419,10/11/2011,0,11,17,4,0,4,1,3,00.36,2.420138889,0.05625,1.554861111,177
6510,03/10/2011,0,10,19,4,0,1,1,1,00.04,2.840972222,0.052777778,0,315
4856,26/07/2011,0,7,5,3,0,2,1,1,0.045833333,4.103472222,0.061805556,0.622222222,27
11352,23/04/2012,1,4,4,2,0,1,1,3,00.03,1.999305556,0.05625,1.969444444,3
3589,03/06/2011,0,6,10,2,0,5,1,1,0.043055556,4.313888889,00.33,1.761805556,161
4067,23/06/2011,0,6,8,3,0,4,1,2,0.051388889,0.484027778,00.07,0.134722222,432
12234,29/05/2012,1,5,22,2,0,2,1,2,0.043055556,3.893055556,0.061111111,0.622222222,55
11053,10/04/2012,1,4,16,2,0,2,1,1,00.58,3.788194444,00.21,1.761805556,362
2167,05/04/2011,0,4,3,2,0,2,1,2,00.54,3.577777778,0.050694444,2.280555556,4
5735,01/09/2011,0,9,9,3,0,4,1,1,0.044444444,4.209027778,0.047916667,0.725694444,207
294,13/01/2011,0,1,16,1,0,4,1,1,00.24,1.472916667,00.38,2.4875,78
14357,26/08/2012,1,8,9,3,0,0,0,1,0.047222222,4.419444444,0.054861111,1.761805556,263
10757,29/03/2012,1,3,7,2,0,4,1,1,00.46,3.15625,00.51,2.4875,367
5171,08/08/2011,0,8,8,3,0,1,1,1,0.051388889,4.734722222,00.58,2.280555556,349
9027,16/01/2012,1,1,23,1,1,1,0,3,00.26,1.578472222,00.07,2.072916667,28
3166,16/05/2011,0,5,19,2,0,1,1,1,00.58,3.788194444,0.057638889,1.761805556,308
2115,02/04/2011,0,4,23,2,0,6,0,1,00.32,2.209722222,0.042361111,1.140277778,53
14019,12/08/2012,1,8,7,3,0,0,0,1,0.044444444,4.209027778,0.045138889,0.932638889,39
3758,10/06/2011,0,6,11,2,0,5,1,1,0.056944444,5.261111111,00.46,0,153
6834,17/10/2011,0,10,7,4,0,1,1,2,00.05,3.366666667,00.55,1.140277778,309
6320,25/09/2011,0,9,21,4,0,0,0,1,0.043055556,3.788194444,0.065277778,0.622222222,137
8242,15/12/2011,0,12,1,4,0,4,1,2,00.32,2.209722222,00.07,1.140277778,20
11369,23/04/2012,1,4,21,2,0,1,1,2,00.32,0.210416667,0.05625,1.554861111,152
13119,05/07/2012,1,7,19,3,0,4,1,2,0.061111111,0.557638889,00.39,1.761805556,503
1072,17/02/2011,0,2,9,1,0,4,1,1,00.36,2.420138889,00.57,0.134722222,179
501,22/01/2011,0,1,22,1,0,6,0,1,00.06,1.052083333,00.49,0,30
10949,06/04/2012,1,4,8,2,0,5,1,1,00.03,1.89375,00.49,2.280555556,508
3162,16/05/2011,0,5,15,2,0,1,1,1,0.05,4.629861111,00.51,0,165
9306,28/01/2012,1,1,15,1,0,6,0,1,00.04,2.840972222,00.47,2.280555556,410
571,25/01/2011,0,1,23,1,0,2,1,2,00.22,1.578472222,0.044444444,1.140277778,40
1491,07/03/2011,0,3,11,1,0,1,1,1,00.26,1.472916667,00.48,3.109722222,60
9157,22/01/2012,1,1,10,1,0,0,0,2,00.16,0.947222222,0.051388889,1.969444444,129
612,28/01/2011,0,1,17,1,0,5,1,1,00.24,1.683333333,0.052083333,0.932638889,149
3688,07/06/2011,0,6,13,2,0,2,1,2,00.08,5.050694444,00.43,1.761805556,196
16485,24/11/2012,1,11,14,4,0,6,0,1,00.32,1.999305556,00.33,3.213194444,207
6455,01/10/2011,0,10,12,4,0,6,0,2,00.04,2.840972222,0.056944444,1.761805556,158
2313,11/04/2011,0,4,6,2,0,1,1,2,00.46,3.15625,1,1.554861111,61
15120,27/09/2012,1,9,4,4,0,4,1,1,00.56,3.682638889,0.065277778,0.932638889,8
17089,19/12/2012,1,12,19,4,0,3,1,1,00.38,2.735416667,00.05,2.695138889,336
16250,14/11/2012,1,11,19,4,0,3,1,1,00.03,0.210416667,00.52,1.140277778,396
303,14/01/2011,0,1,1,1,0,5,1,1,00.01,0.841666667,00.54,1.140277778,5
2620,24/04/2011,0,4,1,2,0,0,0,1,00.05,3.366666667,0.061111111,0.134722222,54
9271,27/01/2012,1,1,4,1,0,5,1,2,00.04,2.840972222,1,2.072916667,4
1272,26/02/2011,0,2,3,1,0,6,0,1,00.22,1.578472222,00.55,0.932638889,8
10469,17/03/2012,1,3,7,1,0,6,0,2,00.04,2.840972222,1,0.932638889,86
5360,16/08/2011,0,8,5,3,0,2,1,1,0.043055556,4.103472222,0.050694444,1.969444444,30
5959,10/09/2011,0,9,19,3,0,6,0,1,00.07,4.524305556,00.58,0.932638889,315
11335,22/04/2012,1,4,11,2,0,0,0,3,00.38,2.735416667,0.060416667,2.072916667,77
13415,18/07/2012,1,7,3,3,0,3,1,1,0.051388889,0.484027778,0.045833333,0.932638889,4
2816,02/05/2011,0,5,5,2,0,1,1,2,00.44,3.051388889,0.053472222,0.932638889,20
4916,28/07/2011,0,7,17,3,0,4,1,1,0.058333333,0.557638889,00.53,0.134722222,468
8827,08/01/2012,1,1,14,1,0,0,0,1,00.04,2.840972222,00.04,0.134722222,328
6461,01/10/2011,0,10,18,4,0,6,0,3,00.38,2.735416667,0.060416667,1.554861111,140
13930,08/08/2012,1,8,14,3,0,3,1,2,00.08,5.155555556,00.52,1.761805556,236
15850,27/10/2012,1,10,14,4,0,6,0,1,00.06,4.313888889,00.46,1.761805556,750
13328,14/07/2012,1,7,12,3,0,6,0,2,0.051388889,0.484027778,0.045833333,0.622222222,499
12519,10/06/2012,1,6,19,2,0,0,0,1,0.056944444,4.945138889,00.28,1.969444444,375
11557,01/05/2012,1,5,17,2,0,2,1,1,0.051388889,4.629861111,00.48,0.622222222,681
2260,09/04/2011,0,4,0,2,0,6,0,2,00.03,1.999305556,0.060416667,1.554861111,31
5707,31/08/2011,0,8,5,3,0,3,1,1,00.54,3.577777778,0.057638889,0.622222222,27
16088,08/11/2012,1,11,0,4,0,4,1,3,00.28,1.89375,0.042361111,1.554861111,15
15806,25/10/2012,1,10,18,4,0,4,1,1,00.56,3.682638889,0.057638889,0.725694444,809
15671,20/10/2012,1,10,3,4,0,6,0,1,00.42,2.945833333,0.053472222,0.932638889,29
3989,20/06/2011,0,6,2,2,0,1,1,1,0.044444444,3.998611111,0.061805556,0.622222222,2
6557,05/10/2011,0,10,18,4,0,3,1,1,00.06,4.313888889,00.53,1.140277778,593
5708,31/08/2011,0,8,6,3,0,3,1,1,00.54,3.577777778,0.053472222,0,111
13217,09/07/2012,1,7,21,3,0,1,1,2,0.051388889,4.734722222,00.55,0.622222222,331
11106,12/04/2012,1,4,22,2,0,4,1,1,00.42,2.945833333,00.35,0.134722222,158
3676,07/06/2011,0,6,1,2,0,2,1,1,0.043055556,4.209027778,0.047916667,0.932638889,4
16288,16/11/2012,1,11,9,4,0,5,1,1,00.34,2.420138889,00.53,0.725694444,351
1502,07/03/2011,0,3,22,1,0,1,1,1,00.26,1.788888889,00.48,1.140277778,35
15772,24/10/2012,1,10,8,4,0,3,1,2,00.52,00.05,0.057638889,0.725694444,801
15275,03/10/2012,1,10,15,4,0,3,1,2,0.05,4.734722222,0.043055556,1.140277778,319
16833,09/12/2012,1,12,3,4,0,0,0,2,00.04,2.840972222,0.060416667,0.725694444,48
6710,12/10/2011,0,10,3,4,0,3,1,3,00.54,3.577777778,0.065277778,2.072916667,2
14281,23/08/2012,1,8,5,3,0,4,1,1,0.043055556,3.998611111,0.057638889,0,37
2000,29/03/2011,0,3,4,2,0,2,1,1,00.02,1.472916667,00.44,1.140277778,2
6694,11/10/2011,0,10,11,4,0,2,1,2,00.06,4.103472222,0.050694444,1.140277778,123
7845,28/11/2011,0,11,12,4,0,1,1,1,00.56,3.682638889,00.06,0.725694444,178
8561,28/12/2011,0,12,11,1,0,3,1,1,00.36,2.314583333,00.46,2.4875,111
7294,05/11/2011,0,11,12,4,0,6,0,1,00.36,2.420138889,00.46,1.140277778,372
10085,01/03/2012,1,3,6,1,0,4,1,2,00.42,2.945833333,0.065277778,0,109
3957,18/06/2011,0,6,18,2,0,6,0,2,0.051388889,4.734722222,00.55,0.134722222,381
838,07/02/2011,0,2,8,1,0,1,1,2,00.16,1.578472222,1,0,230
9088,19/01/2012,1,1,13,1,0,4,1,1,00.22,1.472916667,00.47,1.969444444,124
5569,24/08/2011,0,8,22,3,0,3,1,1,00.07,4.524305556,0.045138889,2.4875,181
3701,08/06/2011,0,6,2,2,0,3,1,1,0.044444444,3.998611111,0.061805556,0.622222222,7
14624,06/09/2012,1,9,12,3,0,4,1,2,0.05,0.484027778,0.054861111,1.554861111,137
2506,19/04/2011,0,4,7,2,0,2,1,2,00.52,00.05,00.55,0,188
14590,05/09/2012,1,9,2,3,0,3,1,1,00.07,4.629861111,0.058333333,0.134722222,9
4990,31/07/2011,0,7,19,3,0,0,0,1,00.08,5.261111111,00.55,2.280555556,274
7703,22/11/2011,0,11,13,4,0,2,1,3,00.42,2.945833333,1,0.622222222,26
3346,24/05/2011,0,5,7,2,0,2,1,3,0.044444444,4.103472222,0.054166667,0.134722222,314
11439,26/04/2012,1,4,19,2,0,4,1,2,00.54,3.577777778,0.053472222,1.554861111,464
802,05/02/2011,0,2,20,1,0,6,0,1,00.03,1.999305556,0.060416667,1.761805556,69
16122,09/11/2012,1,11,11,4,0,5,1,1,00.04,2.840972222,00.47,2.072916667,251
15987,03/11/2012,1,11,19,4,0,6,0,1,00.36,2.420138889,00.05,1.140277778,239
5862,06/09/2011,0,9,17,3,0,2,1,2,00.54,3.577777778,0.061111111,2.695138889,291
9849,20/02/2012,1,2,8,1,1,1,0,1,00.02,1.2625,00.59,2.4875,120
16044,06/11/2012,1,11,4,4,0,2,1,1,00.22,1.788888889,0.047916667,0.622222222,7
12604,14/06/2012,1,6,8,2,0,4,1,1,00.06,4.209027778,0.044444444,2.280555556,719
9976,25/02/2012,1,2,16,1,0,6,0,1,00.32,1.89375,00.26,4.042361111,195
2393,14/04/2011,0,4,14,2,0,4,1,1,00.56,3.682638889,00.35,0.622222222,137
17176,23/12/2012,1,12,10,1,0,0,0,1,00.22,1.578472222,0.044444444,0.134722222,93
5441,19/08/2011,0,8,14,3,0,5,1,1,0.054166667,5.050694444,00.55,0.134722222,220
13022,01/07/2012,1,7,18,3,0,0,0,1,0.061111111,5.365972222,00.32,2.4875,370
16886,11/12/2012,1,12,8,4,0,2,1,2,00.34,0.210416667,0.042361111,2.072916667,724
16317,17/11/2012,1,11,14,4,0,6,0,1,00.42,2.945833333,00.38,0.134722222,555
16717,04/12/2012,1,12,7,4,0,2,1,1,00.42,2.945833333,0.061111111,0.932638889,502
9577,08/02/2012,1,2,23,1,0,3,1,2,00.24,1.683333333,0.060416667,1.140277778,60
9320,29/01/2012,1,1,5,1,0,0,0,1,00.02,1.472916667,00.51,0.932638889,7
15547,14/10/2012,1,10,23,4,0,0,0,2,00.56,3.682638889,0.047222222,1.969444444,105
15639,18/10/2012,1,10,19,4,0,4,1,2,00.56,3.682638889,0.047222222,2.072916667,513
2097,02/04/2011,0,4,5,2,0,6,0,2,00.24,1.683333333,0.052083333,1.140277778,5
12789,22/06/2012,1,6,1,3,0,5,1,1,0.052777778,5.155555556,0.052083333,1.140277778,31
4095,24/06/2011,0,6,12,3,0,5,1,1,00.08,4.945138889,00.41,1.969444444,201
7456,12/11/2011,0,11,6,4,0,6,0,1,00.22,1.578472222,0.052083333,1.140277778,7
801,05/02/2011,0,2,19,1,0,6,0,2,00.28,1.683333333,0.064583333,3.109722222,84
8666,01/01/2012,1,1,20,1,0,0,0,2,00.44,3.051388889,0.043055556,2.072916667,83
9725,15/02/2012,1,2,3,1,0,3,1,1,00.28,2.209722222,0.052083333,0,3
3044,11/05/2011,0,5,17,2,0,3,1,1,0.044444444,4.313888889,00.47,0.725694444,259
1650,14/03/2011,0,3,7,1,0,1,1,2,00.28,2.209722222,0.042361111,0,88
10642,24/03/2012,1,3,12,2,0,6,0,3,00.52,00.05,0.065277778,1.554861111,183
12101,24/05/2012,1,5,9,2,0,4,1,1,0.043055556,4.103472222,0.050694444,1.140277778,301
4730,20/07/2011,0,7,23,3,0,3,1,1,0.052777778,5.155555556,0.052083333,1.761805556,99
15551,15/10/2012,1,10,3,4,0,1,1,2,00.56,3.682638889,0.050694444,1.761805556,4
4519,12/07/2011,0,7,4,3,0,2,1,1,00.07,4.629861111,0.054861111,1.140277778,6
14168,18/08/2012,1,8,12,3,0,6,0,1,0.052777778,4.629861111,00.37,0.134722222,654
15147,28/09/2012,1,9,7,4,0,5,1,2,00.56,3.682638889,0.065277778,0,394
6222,21/09/2011,0,9,19,3,0,3,1,3,0.043055556,3.788194444,0.065277778,0,283
9868,21/02/2012,1,2,4,1,0,2,1,1,00.22,1.89375,0.044444444,0,2
7343,07/11/2011,0,11,13,4,0,1,1,1,00.54,3.577777778,00.49,0.622222222,189
4685,19/07/2011,0,7,2,3,0,2,1,1,0.05,4.734722222,00.07,1.140277778,13
11819,12/05/2012,1,5,15,2,0,6,0,1,0.047222222,4.313888889,00.24,0.134722222,590
11524,30/04/2012,1,4,8,2,0,1,1,1,00.04,2.840972222,00.43,0.134722222,596
5645,28/08/2011,0,8,15,3,0,0,0,1,0.054166667,0.484027778,00.43,2.4875,469
2186,05/04/2011,0,4,22,2,0,2,1,1,00.32,0.210416667,00.49,2.072916667,46
8213,13/12/2011,0,12,20,4,0,2,1,1,00.32,2.209722222,00.49,1.140277778,161
14321,24/08/2012,1,8,21,3,0,5,1,2,00.07,4.524305556,0.042361111,1.140277778,306
3113,14/05/2011,0,5,14,2,0,6,0,2,00.54,3.577777778,0.065277778,0.932638889,216
14860,16/09/2012,1,9,8,3,0,0,0,1,00.54,3.577777778,0.044444444,1.140277778,128
4839,25/07/2011,0,7,12,3,0,1,1,2,0.058333333,5.786805556,00.59,0.134722222,67
2218,07/04/2011,0,4,6,2,0,4,1,1,00.32,0.210416667,0.05625,1.761805556,64
11243,18/04/2012,1,4,15,2,0,3,1,3,00.42,2.945833333,0.053472222,0.134722222,98
11415,25/04/2012,1,4,19,2,0,3,1,1,00.06,4.103472222,00.02,0.134722222,543
11627,04/05/2012,1,5,15,2,0,5,1,2,0.05,4.734722222,0.043055556,0.725694444,343
2994,09/05/2011,0,5,15,2,0,1,1,1,0.043055556,4.313888889,00.41,1.554861111,199
837,07/02/2011,0,2,7,1,0,1,1,1,00.18,1.683333333,0.059722222,0,95
6006,12/09/2011,0,9,19,3,0,1,1,1,0.047222222,4.419444444,00.57,0.932638889,436
319,14/01/2011,0,1,18,1,0,5,1,1,00.02,1.788888889,00.47,0,139
4416,07/07/2011,0,7,21,3,0,4,1,1,0.051388889,4.734722222,0.043055556,1.140277778,209
7543,15/11/2011,0,11,21,4,0,2,1,2,00.05,3.366666667,0.053472222,0.622222222,168
2956,08/05/2011,0,5,1,2,0,0,0,2,00.52,00.05,00.55,0,64
1406,03/03/2011,0,3,20,1,0,4,1,1,00.02,1.578472222,00.04,0.622222222,70
12462,08/06/2012,1,6,10,2,0,5,1,1,0.045833333,4.313888889,00.47,1.761805556,249
11240,18/04/2012,1,4,12,2,0,3,1,3,00.46,3.15625,00.51,0.725694444,110
9971,25/02/2012,1,2,11,1,0,6,0,1,00.03,1.788888889,00.39,4.249305556,210
5881,07/09/2011,0,9,12,3,0,3,1,3,00.56,3.682638889,0.065277778,0,22
1981,28/03/2011,0,3,9,2,0,1,1,2,00.22,1.472916667,00.32,1.554861111,121
4711,20/07/2011,0,7,4,3,0,3,1,1,0.047222222,4.419444444,0.057638889,0,4
10070,29/02/2012,1,2,15,1,0,3,1,2,00.04,2.840972222,0.056944444,1.969444444,90
536,24/01/2011,0,1,11,1,0,1,1,1,00.01,0.841666667,00.46,0.932638889,46
5035,02/08/2011,0,8,16,3,0,2,1,1,00.09,5.365972222,00.25,1.969444444,274
12806,22/06/2012,1,6,18,3,0,5,1,2,00.08,5.261111111,00.55,0.134722222,505
5364,16/08/2011,0,8,9,3,0,2,1,1,0.047222222,4.419444444,0.042361111,1.969444444,198
14415,28/08/2012,1,8,19,3,0,2,1,1,0.051388889,4.629861111,00.45,1.140277778,597
11215,17/04/2012,1,4,11,2,0,2,1,1,00.06,4.313888889,00.33,2.902083333,239
14354,26/08/2012,1,8,6,3,0,0,0,1,0.043055556,3.893055556,0.061111111,2.072916667,21
4694,19/07/2011,0,7,11,3,0,2,1,1,0.056944444,0.557638889,00.59,0,127
5320,14/08/2011,0,8,13,3,0,0,0,1,0.05,0.484027778,0.051388889,1.761805556,377
16721,04/12/2012,1,12,11,4,0,2,1,1,00.48,3.261805556,0.053472222,0.134722222,207
705,01/02/2011,0,2,17,1,0,2,1,2,00.24,1.999305556,0.052083333,0,176
9998,26/02/2012,1,2,14,1,0,0,0,1,00.34,2.420138889,00.31,0,331
4576,14/07/2011,0,7,13,3,0,4,1,1,0.052777778,4.629861111,00.33,2.280555556,177
9111,20/01/2012,1,1,12,1,0,5,1,2,00.02,1.2625,00.34,2.280555556,124
10220,06/03/2012,1,3,21,1,0,2,1,1,00.32,2.209722222,00.49,0.134722222,148
8650,01/01/2012,1,1,4,1,0,0,0,1,00.28,0.210416667,0.05625,0.622222222,8
12129,25/05/2012,1,5,13,2,0,5,1,1,0.051388889,4.734722222,0.043055556,0.932638889,333
12404,06/06/2012,1,6,0,2,0,3,1,1,00.52,00.05,00.59,0.622222222,49
17375,31/12/2012,1,12,19,1,0,1,1,2,00.26,1.788888889,00.06,1.140277778,119
7454,12/11/2011,0,11,4,4,0,6,0,1,00.02,1.472916667,00.08,0.932638889,7
8459,24/12/2011,0,12,2,1,0,6,0,2,00.32,2.314583333,0.045833333,0.622222222,26
1671,15/03/2011,0,3,5,1,0,2,1,1,00.24,1.578472222,0.052083333,0.134722222,11
570,25/01/2011,0,1,22,1,0,2,1,1,00.22,1.578472222,0.044444444,1.140277778,53
2103,02/04/2011,0,4,11,2,0,6,0,2,00.04,2.840972222,00.47,1.140277778,198
2559,21/04/2011,0,4,12,2,0,4,1,1,00.46,3.15625,00.38,1.140277778,199
910,10/02/2011,0,2,10,1,0,4,1,1,00.12,0.736805556,00.42,2.072916667,35
9841,19/02/2012,1,2,23,1,0,0,0,2,00.22,1.578472222,0.064583333,1.140277778,35
15908,31/10/2012,1,10,12,4,0,3,1,1,00.04,2.840972222,00.58,0.134722222,241
11333,22/04/2012,1,4,9,2,0,0,0,3,00.04,2.840972222,0.056944444,1.761805556,79
3195,18/05/2011,0,5,0,2,0,3,1,2,00.54,3.577777778,0.061111111,1.554861111,23
443,20/01/2011,0,1,11,1,0,4,1,2,00.28,1.89375,00.45,1.140277778,68
3272,21/05/2011,0,5,5,2,0,6,0,1,00.46,3.15625,0.061111111,0.725694444,5
9634,11/02/2012,1,2,8,1,0,6,0,3,00.22,1.578472222,0.064583333,0.932638889,78
8340,19/12/2011,0,12,3,4,0,1,1,1,00.16,0.136805556,0.059722222,0.622222222,3
2484,18/04/2011,0,4,9,2,0,1,1,2,00.05,3.366666667,00.55,0.725694444,169
16539,26/11/2012,1,11,20,4,0,1,1,1,00.34,2.525,00.49,0,277
10495,18/03/2012,1,3,9,1,0,0,0,2,00.42,2.945833333,0.061111111,0.622222222,178
2359,13/04/2011,0,4,4,2,0,3,1,3,00.04,2.840972222,0.065277778,2.280555556,3
8222,14/12/2011,0,12,5,4,0,3,1,2,00.26,0.210416667,0.05625,0,26
7736,23/11/2011,0,11,22,4,0,3,1,1,00.34,0.210416667,0.042361111,3.109722222,62
7758,24/11/2011,0,11,20,4,1,4,0,1,00.36,2.420138889,0.052777778,1.140277778,31
11694,07/05/2012,1,5,10,2,0,1,1,2,00.52,00.05,0.053472222,0.134722222,190
12146,26/05/2012,1,5,6,2,0,6,0,1,0.043055556,3.893055556,0.061111111,0.134722222,31
11690,07/05/2012,1,5,6,2,0,1,1,1,00.46,3.15625,0.061111111,0.725694444,142
12461,08/06/2012,1,6,9,2,0,5,1,1,0.043055556,4.313888889,00.53,1.140277778,382
15070,25/09/2012,1,9,2,4,0,2,1,1,00.42,2.945833333,0.053472222,0.932638889,14
459,21/01/2011,0,1,3,1,0,5,1,3,00.22,1.472916667,00.08,2.072916667,1
8033,06/12/2011,0,12,8,4,0,2,1,2,00.46,3.15625,0.065277778,0.134722222,414
15466,11/10/2012,1,10,14,4,0,4,1,1,00.52,00.05,00.32,0.622222222,348
10781,30/03/2012,1,3,7,2,0,5,1,1,00.32,2.209722222,00.57,1.140277778,289
4506,11/07/2011,0,7,15,3,0,1,1,1,0.059722222,5.892361111,00.56,2.902083333,146
5154,07/08/2011,0,8,15,3,0,0,0,3,0.05,0.484027778,0.051388889,2.072916667,326
16756,05/12/2012,1,12,22,4,0,3,1,1,00.32,1.999305556,00.45,2.695138889,105
9628,11/02/2012,1,2,2,1,0,6,0,3,00.26,1.788888889,0.05625,0.134722222,26
1358,01/03/2011,0,3,20,1,0,2,1,1,00.03,2.209722222,0.042361111,0.622222222,88
15310,05/10/2012,1,10,2,4,0,5,1,1,00.54,3.577777778,0.050694444,0.622222222,11
636,29/01/2011,0,1,18,1,0,6,0,1,00.22,1.578472222,0.047916667,0.932638889,68
8528,27/12/2011,0,12,1,1,0,2,1,1,00.26,1.89375,00.07,0.932638889,6
3760,10/06/2011,0,6,13,2,0,5,1,1,0.058333333,5.261111111,00.44,0.725694444,189
7987,04/12/2011,0,12,10,4,0,0,0,1,00.32,2.314583333,0.05625,0.932638889,216
8369,20/12/2011,0,12,8,4,0,2,1,2,00.42,2.945833333,00.54,0.622222222,432
12934,28/06/2012,1,6,2,3,0,4,1,1,0.045833333,4.313888889,00.05,0.622222222,13
4815,24/07/2011,0,7,12,3,0,0,0,1,00.09,5.997222222,00.45,1.140277778,246
12191,28/05/2012,1,5,3,2,1,1,0,1,0.043055556,4.103472222,0.050694444,1.140277778,18
3440,28/05/2011,0,5,5,2,0,6,0,1,00.56,3.682638889,0.061111111,1.554861111,7
8288,16/12/2011,0,12,23,4,0,5,1,2,00.03,0.210416667,00.49,0.932638889,75
11227,17/04/2012,1,4,23,2,0,2,1,1,00.54,3.577777778,00.32,1.554861111,82
3828,13/06/2011,0,6,9,2,0,1,1,1,0.043055556,4.313888889,00.46,2.4875,224
10569,21/03/2012,1,3,11,2,0,3,1,2,00.52,00.05,0.057638889,1.140277778,192
7323,06/11/2011,0,11,17,4,0,0,0,1,00.44,3.051388889,0.043055556,1.140277778,256
11956,18/05/2012,1,5,8,2,0,5,1,1,00.52,00.05,00.59,0.932638889,745
12697,18/06/2012,1,6,5,2,0,1,1,3,00.52,00.05,0.057638889,0.932638889,23
16123,09/11/2012,1,11,12,4,0,5,1,1,00.44,3.051388889,00.41,2.280555556,262
16406,21/11/2012,1,11,7,4,0,3,1,1,00.26,1.999305556,0.060416667,0.622222222,273
7213,02/11/2011,0,11,3,4,0,3,1,1,00.03,2.314583333,0.052083333,0,2
13636,27/07/2012,1,7,8,3,0,5,1,1,0.052777778,5.050694444,0.045833333,0.622222222,676
11921,16/05/2012,1,5,21,2,0,3,1,1,0.044444444,4.209027778,0.050694444,0.134722222,393
16594,29/11/2012,1,11,4,4,0,4,1,1,00.02,1.578472222,0.052083333,0.622222222,7
1907,25/03/2011,0,3,5,2,0,5,1,1,00.18,0.136805556,0.051388889,1.140277778,9
2862,04/05/2011,0,5,3,2,0,3,1,3,00.42,2.945833333,0.061111111,3.627777778,1
1023,15/02/2011,0,2,7,1,0,2,1,1,00.02,1.2625,00.32,2.4875,105
7781,25/11/2011,0,11,19,4,0,5,1,1,00.42,2.945833333,0.046527778,0,134
5473,20/08/2011,0,8,22,3,0,6,0,2,00.07,4.629861111,0.051388889,0.134722222,223
6571,06/10/2011,0,10,8,4,0,4,1,1,00.44,3.051388889,0.043055556,1.140277778,457
15593,16/10/2012,1,10,21,4,0,2,1,1,00.46,3.15625,0.04375,0,195
9650,12/02/2012,1,2,0,1,0,0,0,3,00.01,0.526388889,0.047222222,2.695138889,21
4902,28/07/2011,0,7,3,3,0,4,1,1,0.05,4.629861111,00.54,0,5
9333,29/01/2012,1,1,18,1,0,0,0,1,00.34,0.210416667,00.23,2.4875,168
2712,27/04/2011,0,4,21,2,0,3,1,1,0.043055556,3.893055556,0.061111111,1.969444444,145
12956,29/06/2012,1,6,0,3,0,5,1,1,0.051388889,4.629861111,00.48,0.932638889,114
4822,24/07/2011,0,7,19,3,0,0,0,1,0.059722222,0.557638889,00.47,1.140277778,240
15750,23/10/2012,1,10,10,4,0,2,1,1,00.54,3.577777778,00.06,0,221
966,12/02/2011,0,2,20,1,0,6,0,1,00.26,1.788888889,00.41,1.554861111,40
16186,12/11/2012,1,11,3,4,1,1,0,1,00.04,2.840972222,0.052777778,0.932638889,4
6258,23/09/2011,0,9,7,4,0,5,1,3,0.043055556,3.788194444,0.065277778,0.932638889,254
9244,26/01/2012,1,1,1,1,0,4,1,2,00.28,2.209722222,0.052083333,0,21
15637,18/10/2012,1,10,17,4,0,4,1,2,00.58,3.788194444,0.044444444,2.280555556,890
15800,25/10/2012,1,10,12,4,0,4,1,2,00.56,3.682638889,0.054166667,0.725694444,319
9445,03/02/2012,1,2,10,1,0,5,1,1,00.28,1.788888889,00.56,1.969444444,129
9997,26/02/2012,1,2,13,1,0,0,0,1,00.32,2.314583333,00.36,0,325
16598,29/11/2012,1,11,8,4,0,4,1,1,00.02,1.578472222,0.047916667,0.725694444,679
16372,19/11/2012,1,11,21,4,0,1,1,2,00.38,2.735416667,00.54,1.554861111,203
10970,07/04/2012,1,4,5,2,0,6,0,1,00.32,2.209722222,00.33,1.140277778,2
2988,09/05/2011,0,5,9,2,0,1,1,1,00.54,3.577777778,00.56,1.140277778,178
11297,20/04/2012,1,4,21,2,0,5,1,1,00.56,3.682638889,0.047222222,0.932638889,287
476,21/01/2011,0,1,20,1,0,5,1,1,00.01,0.526388889,00.33,2.902083333,53
13911,07/08/2012,1,8,19,3,0,2,1,2,0.052777778,5.050694444,0.045833333,0.725694444,610
16688,03/12/2012,1,12,2,4,0,1,1,1,00.42,2.945833333,0.053472222,1.140277778,10
2382,14/04/2011,0,4,3,2,0,4,1,1,00.34,2.314583333,0.05625,0.932638889,2
16321,17/11/2012,1,11,18,4,0,6,0,1,00.36,2.525,00.05,0.725694444,271
14037,13/08/2012,1,8,1,3,0,1,1,1,0.045833333,4.313888889,0.045138889,0.622222222,14
2976,08/05/2011,0,5,21,2,0,0,0,1,00.52,00.05,0.053472222,0.622222222,127
14054,13/08/2012,1,8,18,3,0,1,1,1,0.052777778,0.484027778,00.52,1.969444444,812
12320,02/06/2012,1,6,12,2,0,6,0,1,0.043055556,4.313888889,00.43,2.4875,668
