Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_Nan,MasVnrArea_Nan,BsmtFinSF1_Nan,BsmtFinSF2_Nan,BsmtUnfSF_Nan,TotalBsmtSF_Nan,BsmtFullBath_Nan,BsmtHalfBath_Nan,GarageYrBlt_Nan,GarageCars_Nan,GarageArea_Nan,MSZoning_Missing,Alley_Missing,Utilities_Missing,Exterior1st_Missing,Exterior2nd_Missing,MasVnrType_Missing,BsmtQual_Missing,BsmtCond_Missing,BsmtExposure_Missing,BsmtFinType1_Missing,BsmtFinType2_Missing,KitchenQual_Missing,Functional_Missing,FireplaceQu_Missing,GarageType_Missing,GarageFinish_Missing,GarageQual_Missing,GarageCond_Missing,PoolQC_Missing,Fence_Missing,MiscFeature_Missing,SaleType_Missing
2681,60,0.7635366689513365,4.204692619390966,9.130539301772627,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.0205620287868403,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.29266620973269364,9,5,2000,2000,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.297464016449623,877.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.09389993145990404,0.8875942426319396,0.13502398903358465,0.295407813570939,1182.0,0.8478409869773817,0.0,358.0,1540.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.3395376954076745,1315,0,7.956827122090111,1.0,0.0,2,1,4,1,0.07196710075394105,9,0.9300891021247429,1,0.1912268677176148,0.5846470185058259,2000.0,0.26662097326936257,3.0,774.0,0.886223440712817,0.910212474297464,0.8917066483893078,247,55,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,3,2006,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2682,60,0.7635366689513365,4.418840607796598,9.212238569259263,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.0205620287868403,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.29266620973269364,8,5,1995,1995,0.181631254283756,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.297464016449623,397.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.14324880054832076,527.0,0.8478409869773817,0.0,815.0,1342.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.213768308118642,1368,0,7.9105906122564775,0.0,0.0,2,1,4,1,0.387251542152159,9,0.9300891021247429,1,0.013022618231665525,0.5846470185058259,1995.0,0.26662097326936257,3.0,725.0,0.886223440712817,0.910212474297464,0.8917066483893078,307,169,168,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,6,2006,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2683,60,0.7635366689513365,4.736198448394496,9.75510354676987,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.0205620287868403,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.29266620973269364,9,5,1993,1994,0.181631254283756,0.9883481836874571,0.157642220699109,0.15969842357779301,0.297464016449623,738.0,0.3365318711446196,0.10486634681288554,0.453050034270048,0.09389993145990404,0.8875942426319396,0.09732693625771076,0.10623714873200822,292.0,0.013708019191226868,1393.0,48.0,1733.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.566828479208331,1567,0,8.160518247477505,1.0,0.0,3,1,4,1,0.07196710075394105,11,0.9300891021247429,1,0.1912268677176148,0.5846470185058259,1993.0,0.26662097326936257,3.0,959.0,0.886223440712817,0.910212474297464,0.8917066483893078,870,86,0,0,210,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,5,2006,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2684,60,0.7635366689513365,4.204692619390966,9.23366619727968,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.0205620287868403,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.29266620973269364,8,5,1994,1995,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.297464016449623,501.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.09732693625771076,0.295407813570939,380.0,0.023989033584647018,168.0,742.0,1290.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.173958319756794,1189,0,7.821643126239982,1.0,0.0,2,1,4,1,0.387251542152159,9,0.9300891021247429,1,0.1912268677176148,0.5846470185058259,1994.0,0.25154215215901304,3.0,803.0,0.886223440712817,0.910212474297464,0.8917066483893078,200,95,0,0,0,0,0.997943797121316,0.04043865661411926,0.9650445510623715,0,6,2006,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2685,60,0.7635366689513365,4.204692619390966,9.440260907569415,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.0205620287868403,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.29266620973269364,8,5,1993,1993,0.8012337217272104,0.9883481836874571,0.15078821110349555,0.003427004797806717,0.297464016449623,420.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.05483207676490747,247.0,0.013708019191226868,1039.0,0.0,1286.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.355641102974253,1234,0,7.937017489515454,1.0,0.0,2,1,3,1,0.387251542152159,8,0.9300891021247429,1,0.1912268677176148,0.5846470185058259,1993.0,0.25154215215901304,3.0,704.0,0.886223440712817,0.910212474297464,0.8917066483893078,432,136,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,10,2006,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2686,60,0.7635366689513365,4.31748811353631,9.429234909000977,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.06579849211788896,0.01644962302947224,0.9897189856065799,0.8259081562714188,0.29266620973269364,8,5,2005,2006,0.8012337217272104,0.9883481836874571,0.04455106237148732,0.045236463331048665,0.08293351610692255,192.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.03906785469499657,0.6518163125428376,0.28855380397532554,0.0,0.8478409869773817,0.0,1100.0,1100.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.017506142941256,848,0,7.582738488914411,0.0,0.0,2,1,3,1,0.387251542152159,8,0.9300891021247429,1,0.249485949280329,0.06716929403701165,2005.0,0.25154215215901304,2.0,760.0,0.886223440712817,0.910212474297464,0.8917066483893078,200,70,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,1,2006,0.08019191226867718,0.0822481151473612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2687,20,0.7635366689513365,3.8918202981106265,9.630234216736469,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.05620287868403016,0.9568197395476353,0.06579849211788896,0.01644962302947224,0.9897189856065799,0.8259081562714188,0.5106237148732008,8,5,2006,2006,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.010966415352981495,0.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.09389993145990404,0.03906785469499657,0.6518163125428376,0.295407813570939,1562.0,0.8478409869773817,0.0,108.0,1670.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.4205789054108005,0,0,7.4205789054108005,1.0,0.0,2,1,2,1,0.387251542152159,6,0.9300891021247429,1,0.249485949280329,0.5846470185058259,2006.0,0.26662097326936257,3.0,928.0,0.886223440712817,0.910212474297464,0.8917066483893078,0,240,200,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,9,2006,0.08019191226867718,0.0822481151473612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2688,20,0.7635366689513365,4.442651256490317,9.299815378403785,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.16997943797121315,0.9568197395476353,0.06579849211788896,0.0568882796435915,0.9897189856065799,0.8259081562714188,0.5106237148732008,8,5,2006,2006,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.297464016449623,60.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.28855380397532554,0.0,0.8478409869773817,0.0,1504.0,1504.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.315883504509785,0,0,7.315883504509785,0.0,0.0,2,0,3,1,0.387251542152159,7,0.9300891021247429,0,0.5003427004797807,0.5846470185058259,2006.0,0.25154215215901304,2.0,510.0,0.886223440712817,0.910212474297464,0.8917066483893078,144,0,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,9,2006,0.08019191226867718,0.0822481151473612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
2689,20,0.05071967100753941,4.276666119016055,9.064157861798101,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.06579849211788896,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.5106237148732008,8,5,2006,2006,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.6017820424948594,0.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.295407813570939,24.0,0.8478409869773817,0.0,1254.0,1278.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.15305163493748,0,0,7.15305163493748,0.0,0.0,2,0,2,1,0.387251542152159,5,0.9300891021247429,0,0.5003427004797807,0.5846470185058259,2006.0,0.26662097326936257,2.0,584.0,0.886223440712817,0.910212474297464,0.8917066483893078,0,60,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,10,2006,0.08019191226867718,0.0822481151473612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
2690,60,0.05071967100753941,4.605170185988092,9.485089169016064,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.16997943797121315,0.9568197395476353,0.06579849211788896,0.0568882796435915,0.9897189856065799,0.8259081562714188,0.29266620973269364,9,5,2006,2006,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.6017820424948594,0.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.09389993145990404,0.8875942426319396,0.6518163125428376,0.295407813570939,1836.0,0.8478409869773817,0.0,200.0,2036.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.618742377670413,604,0,7.878534196140362,1.0,0.0,3,1,3,1,0.07196710075394105,11,0.9300891021247429,1,0.249485949280329,0.5846470185058259,2006.0,0.26662097326936257,3.0,792.0,0.886223440712817,0.910212474297464,0.8917066483893078,0,265,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,11,2006,0.08019191226867718,0.0822481151473612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2691,60,0.05071967100753941,4.174387269895637,9.002701007197938,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.06579849211788896,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.29266620973269364,6,5,2005,2005,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.6017820424948594,0.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.28855380397532554,0.0,0.8478409869773817,0.0,858.0,858.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,6.754604099487962,858,0,7.447751280047908,0.0,0.0,2,1,3,1,0.387251542152159,7,0.9300891021247429,0,0.5003427004797807,0.5846470185058259,2005.0,0.26662097326936257,2.0,615.0,0.886223440712817,0.910212474297464,0.8917066483893078,0,53,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,2,2006,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
2692,20,0.7635366689513365,4.30406509320417,8.953252164609035,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.045236463331048665,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.5106237148732008,6,5,2005,2005,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.6017820424948594,0.0,0.6113776559287183,0.8608636052090473,0.453050034270048,0.4345442083618917,0.8875942426319396,0.08567511994516792,0.295407813570939,24.0,0.8478409869773817,0.0,1118.0,1142.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.040536390215956,0,0,7.040536390215956,0.0,0.0,1,1,3,1,0.387251542152159,5,0.9300891021247429,0,0.5003427004797807,0.0520904729266621,1979.0,0.053461274845784786,0.0,0.0,0.053461274845784786,0.053461274845784786,0.8917066483893078,4,50,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,1,2006,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
2693,20,0.7635366689513365,4.51085950651685,9.30782999325344,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.16997943797121315,0.9568197395476353,0.045236463331048665,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.5106237148732008,7,5,2005,2006,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.297464016449623,118.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.13502398903358465,0.28855380397532554,0.0,0.8478409869773817,0.0,1400.0,1400.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.24422751560335,0,0,7.24422751560335,0.0,0.0,2,0,3,1,0.387251542152159,6,0.9300891021247429,0,0.5003427004797807,0.5846470185058259,2005.0,0.26662097326936257,2.0,612.0,0.886223440712817,0.910212474297464,0.8917066483893078,144,55,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,10,2006,0.08019191226867718,0.0822481151473612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
2694,20,0.7635366689513365,4.143134726391533,9.478227817099784,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.045236463331048665,0.011651816312542838,0.9897189856065799,0.8259081562714188,0.5106237148732008,6,5,2005,2006,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.6017820424948594,0.0,0.6113776559287183,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.28855380397532554,0.0,0.8478409869773817,0.0,1131.0,1131.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.030857476116121,0,0,7.030857476116121,0.0,0.0,1,1,3,1,0.387251542152159,6,0.9300891021247429,0,0.5003427004797807,0.0520904729266621,1979.0,0.053461274845784786,0.0,0.0,0.053461274845784786,0.053461274845784786,0.8917066483893078,0,39,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,3,2006,0.08019191226867718,0.0822481151473612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
2695,60,0.7635366689513365,4.174387269895637,8.961879012677683,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.045236463331048665,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.29266620973269364,7,5,2005,2005,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.297464016449623,172.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.28855380397532554,0.0,0.8478409869773817,0.0,891.0,891.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,6.792344427470809,795,0,7.430114138561801,0.0,0.0,2,1,3,1,0.387251542152159,8,0.9300891021247429,0,0.5003427004797807,0.5846470185058259,2005.0,0.25154215215901304,2.0,462.0,0.886223440712817,0.910212474297464,0.8917066483893078,144,101,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,4,2006,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
2696,60,0.7635366689513365,4.30406509320417,8.940105213128122,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.045236463331048665,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.29266620973269364,7,5,2005,2005,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.297464016449623,96.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.28855380397532554,0.0,0.8478409869773817,0.0,784.0,784.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,6.7226297948554485,754,0,7.368339686311381,0.0,0.0,2,1,3,1,0.387251542152159,7,0.9300891021247429,0,0.5003427004797807,0.5846470185058259,2005.0,0.26662097326936257,2.0,449.0,0.886223440712817,0.910212474297464,0.8917066483893078,100,77,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,3,2006,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
2697,60,0.7635366689513365,4.248495242049359,9.024492605405669,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.045236463331048665,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.29266620973269364,6,5,1997,1998,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.6017820424948594,0.0,0.6113776559287183,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.28855380397532554,0.0,0.8478409869773817,0.0,941.0,941.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,6.846943139585379,896,0,7.515889085215125,0.0,0.0,2,1,3,1,0.518848526387937,7,0.9300891021247429,0,0.5003427004797807,0.5846470185058259,1997.0,0.26662097326936257,2.0,688.0,0.886223440712817,0.910212474297464,0.8917066483893078,150,165,0,0,0,0,0.997943797121316,0.04043865661411926,0.9650445510623715,0,7,2006,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2698,60,0.7635366689513365,4.248495242049359,9.145268375232467,0.995887594242632,0.9266620973269363,0.023989033584647018,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.045236463331048665,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.29266620973269364,6,5,1992,1993,0.8012337217272104,0.9883481836874571,0.15078821110349555,0.13639479095270735,0.6017820424948594,0.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.14324880054832076,758.0,0.8478409869773817,0.0,78.0,836.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,6.738152494595957,887,0,7.456454555176209,1.0,0.0,2,1,3,1,0.387251542152159,7,0.9300891021247429,0,0.5003427004797807,0.5846470185058259,1992.0,0.26662097326936257,2.0,462.0,0.886223440712817,0.910212474297464,0.8917066483893078,307,85,0,0,224,0,0.997943797121316,0.8012337217272104,0.0013708019191226869,3000,10,2006,0.86223440712817,0.01782042494859493,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2699,120,0.7635366689513365,3.912023005428146,8.878358040627822,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.045236463331048665,0.8574366004112406,0.9897189856065799,0.0774503084304318,0.5106237148732008,6,5,1990,1991,0.8012337217272104,0.9883481836874571,0.0774503084304318,0.08773132282385196,0.6017820424948594,0.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.295407813570939,904.0,0.8478409869773817,0.0,494.0,1398.0,0.9910897875257025,0.15969842357779301,0.9307745030843043,0.9163810829335161,7.242797922793756,0,0,7.242797922793756,1.0,0.0,2,0,2,1,0.387251542152159,5,0.9300891021247429,0,0.5003427004797807,0.5846470185058259,1990.0,0.26662097326936257,2.0,542.0,0.886223440712817,0.910212474297464,0.8917066483893078,0,46,0,0,0,0,0.997943797121316,0.11788896504455106,0.9650445510623715,0,7,2006,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2700,120,0.7635366689513365,3.912023005428146,8.878358040627822,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.045236463331048665,0.8574366004112406,0.9897189856065799,0.0774503084304318,0.5106237148732008,6,5,1991,1991,0.8012337217272104,0.9883481836874571,0.0774503084304318,0.08773132282385196,0.6017820424948594,0.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.295407813570939,278.0,0.8478409869773817,0.0,939.0,1217.0,0.9910897875257025,0.15969842357779301,0.9307745030843043,0.9163810829335161,7.104144092987527,0,0,7.104144092987527,0.0,0.0,2,0,2,1,0.387251542152159,5,0.9300891021247429,0,0.5003427004797807,0.5846470185058259,1991.0,0.26662097326936257,2.0,484.0,0.886223440712817,0.910212474297464,0.8917066483893078,0,64,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,6,2006,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
2701,60,0.7635366689513365,4.204692619390966,9.107088742165708,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.045236463331048665,0.011651816312542838,0.9897189856065799,0.8259081562714188,0.29266620973269364,6,5,1994,1994,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.6017820424948594,0.0,0.6113776559287183,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.14324880054832076,274.0,0.8478409869773817,0.0,362.0,636.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,6.455198563340122,684,0,7.1853870155804165,0.0,0.0,2,1,3,1,0.387251542152159,6,0.9300891021247429,0,0.5003427004797807,0.5846470185058259,1994.0,0.25154215215901304,2.0,472.0,0.886223440712817,0.910212474297464,0.8917066483893078,0,40,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,7,2006,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
2702,20,0.7635366689513365,4.248495242049359,9.116029692504942,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.05277587388622344,0.011651816312542838,0.9897189856065799,0.8259081562714188,0.5106237148732008,5,4,1962,1962,0.181631254283756,0.9883481836874571,0.1405071967100754,0.13296778615490062,0.297464016449623,51.0,0.6113776559287183,0.8608636052090473,0.4119259766963674,0.4345442083618917,0.8875942426319396,0.6518163125428376,0.05483207676490747,36.0,0.8478409869773817,0.0,952.0,988.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,6.895682697747868,0,0,6.895682697747868,1.0,0.0,1,0,3,1,0.518848526387937,6,0.9300891021247429,0,0.5003427004797807,0.2686771761480466,1977.0,0.4283755997258396,2.0,624.0,0.886223440712817,0.910212474297464,0.8917066483893078,0,0,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,7,2006,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
